county_code,county,office,district,party,candidate,votes,pct
26,Grant,State Treasurer,,DFL,Michael McGrath,1557,48.53
26,Grant,State Treasurer,,Other,,370,11.53
26,Grant,State Treasurer,,R,Mike McGrath,1281,39.93
26,Grant,U.S. Senate,,DFL,Ann Wynia,1346,41.96
26,Grant,U.S. Senate,,Other,,215,6.70
26,Grant,U.S. Senate,,R,Rod Grams,1647,51.34
27,Hennepin,Attorney General,,DFL,Hubert H. Humphrey III,263583,61.80
27,Hennepin,Attorney General,,Other,,53749,12.60
27,Hennepin,Attorney General,,R,Mike Hatch,109164,25.60
27,Hennepin,Governor,,DFL,John Marty,131223,30.77
27,Hennepin,Governor,,Other,,23106,5.42
27,Hennepin,Governor,,R,Arne Carlson,272167,63.81
27,Hennepin,Secretary of State,,DFL,John Lindner,248145,58.18
27,Hennepin,Secretary of State,,Other,,31100,7.29
27,Hennepin,Secretary of State,,R,Joanell Dyrstad,147251,34.53
27,Hennepin,State Auditor,,DFL,Mark Dayton,171992,40.27
27,Hennepin,State Auditor,,Other,,49859,11.67
27,Hennepin,State Auditor,,R,Judi Dutcher,205241,48.06
27,Hennepin,State Treasurer,,DFL,Michael McGrath,181167,42.48
27,Hennepin,State Treasurer,,Other,,71988,16.88
27,Hennepin,State Treasurer,,R,Mike McGrath,173341,40.64
27,Hennepin,U.S. Senate,,DFL,Ann Wynia,204244,47.89
27,Hennepin,U.S. Senate,,Other,,36455,8.55
27,Hennepin,U.S. Senate,,R,Rod Grams,185797,43.56
28,Houston,Attorney General,,DFL,Hubert H. Humphrey III,4036,48.75
28,Houston,Attorney General,,Other,,993,11.99
28,Houston,Attorney General,,R,Mike Hatch,3250,39.26
28,Houston,Governor,,DFL,John Marty,2362,28.53
28,Houston,Governor,,Other,,816,9.86
28,Houston,Governor,,R,Arne Carlson,5101,61.61
28,Houston,Secretary of State,,DFL,John Lindner,3777,45.62
28,Houston,Secretary of State,,Other,,790,9.54
28,Houston,Secretary of State,,R,Joanell Dyrstad,3712,44.84
28,Houston,State Auditor,,DFL,Mark Dayton,3211,38.78
28,Houston,State Auditor,,Other,,1110,13.41
28,Houston,State Auditor,,R,Judi Dutcher,3958,47.81
28,Houston,State Treasurer,,DFL,Michael McGrath,3006,36.31
28,Houston,State Treasurer,,Other,,1264,15.27
28,Houston,State Treasurer,,R,Mike McGrath,4009,48.42
28,Houston,U.S. Senate,,DFL,Ann Wynia,2931,35.40
28,Houston,U.S. Senate,,Other,,710,8.58
28,Houston,U.S. Senate,,R,Rod Grams,4638,56.02
29,Hubbard,Attorney General,,DFL,Hubert H. Humphrey III,4462,58.91
29,Hubbard,Attorney General,,Other,,662,8.74
29,Hubbard,Attorney General,,R,Mike Hatch,2450,32.35
29,Hubbard,Governor,,DFL,John Marty,2627,34.68
29,Hubbard,Governor,,Other,,551,7.27
29,Hubbard,Governor,,R,Arne Carlson,4396,58.04
29,Hubbard,Secretary of State,,DFL,John Lindner,3891,51.37
29,Hubbard,Secretary of State,,Other,,457,6.03
29,Hubbard,Secretary of State,,R,Joanell Dyrstad,3226,42.59
29,Hubbard,State Auditor,,DFL,Mark Dayton,3201,42.26
29,Hubbard,State Auditor,,Other,,711,9.39
29,Hubbard,State Auditor,,R,Judi Dutcher,3662,48.35
29,Hubbard,State Treasurer,,DFL,Michael McGrath,3022,39.90
29,Hubbard,State Treasurer,,Other,,898,11.86
29,Hubbard,State Treasurer,,R,Mike McGrath,3654,48.24
29,Hubbard,U.S. Senate,,DFL,Ann Wynia,2821,37.25
29,Hubbard,U.S. Senate,,Other,,484,6.39
29,Hubbard,U.S. Senate,,R,Rod Grams,4269,56.36
30,Isanti,Attorney General,,DFL,Hubert H. Humphrey III,6404,59.97
30,Isanti,Attorney General,,Other,,1063,9.96
30,Isanti,Attorney General,,R,Mike Hatch,3211,30.07
30,Isanti,Governor,,DFL,John Marty,3680,34.46
30,Isanti,Governor,,Other,,759,7.11
30,Isanti,Governor,,R,Arne Carlson,6239,58.43
30,Isanti,Secretary of State,,DFL,John Lindner,6161,57.70
30,Isanti,Secretary of State,,Other,,640,5.99
30,Isanti,Secretary of State,,R,Joanell Dyrstad,3877,36.31
30,Isanti,State Auditor,,DFL,Mark Dayton,4634,43.40
30,Isanti,State Auditor,,Other,,1016,9.51
30,Isanti,State Auditor,,R,Judi Dutcher,5028,47.09
30,Isanti,State Treasurer,,DFL,Michael McGrath,4736,44.35
30,Isanti,State Treasurer,,Other,,1262,11.82
30,Isanti,State Treasurer,,R,Mike McGrath,4680,43.83
30,Isanti,U.S. Senate,,DFL,Ann Wynia,4087,38.27
30,Isanti,U.S. Senate,,Other,,969,9.07
30,Isanti,U.S. Senate,,R,Rod Grams,5622,52.65
31,Itasca,Attorney General,,DFL,Hubert H. Humphrey III,12663,66.94
31,Itasca,Attorney General,,Other,,1610,8.51
31,Itasca,Attorney General,,R,Mike Hatch,4643,24.55
31,Itasca,Governor,,DFL,John Marty,8515,45.01
31,Itasca,Governor,,Other,,1311,6.93
31,Itasca,Governor,,R,Arne Carlson,9090,48.05
31,Itasca,Secretary of State,,DFL,John Lindner,11879,62.80
31,Itasca,Secretary of State,,Other,,1414,7.48
31,Itasca,Secretary of State,,R,Joanell Dyrstad,5623,29.73
31,Itasca,State Auditor,,DFL,Mark Dayton,9974,52.73
31,Itasca,State Auditor,,Other,,2053,10.85
31,Itasca,State Auditor,,R,Judi Dutcher,6889,36.42
31,Itasca,State Treasurer,,DFL,Michael McGrath,9717,51.37
31,Itasca,State Treasurer,,Other,,2324,12.29
31,Itasca,State Treasurer,,R,Mike McGrath,6875,36.34
31,Itasca,U.S. Senate,,DFL,Ann Wynia,8453,44.69
31,Itasca,U.S. Senate,,Other,,1681,8.89
31,Itasca,U.S. Senate,,R,Rod Grams,8782,46.43
32,Jackson,Attorney General,,DFL,Hubert H. Humphrey III,3288,63.68
32,Jackson,Attorney General,,Other,,421,8.15
32,Jackson,Attorney General,,R,Mike Hatch,1454,28.16
32,Jackson,Governor,,DFL,John Marty,1891,36.63
32,Jackson,Governor,,Other,,471,9.12
32,Jackson,Governor,,R,Arne Carlson,2801,54.25
32,Jackson,Secretary of State,,DFL,John Lindner,3151,61.03
32,Jackson,Secretary of State,,Other,,272,5.27
32,Jackson,Secretary of State,,R,Joanell Dyrstad,1740,33.70
32,Jackson,State Auditor,,DFL,Mark Dayton,2221,43.02
32,Jackson,State Auditor,,Other,,442,8.56
32,Jackson,State Auditor,,R,Judi Dutcher,2500,48.42
32,Jackson,State Treasurer,,DFL,Michael McGrath,2363,45.77
32,Jackson,State Treasurer,,Other,,582,11.27
32,Jackson,State Treasurer,,R,Mike McGrath,2218,42.96
32,Jackson,U.S. Senate,,DFL,Ann Wynia,2023,39.18
32,Jackson,U.S. Senate,,Other,,255,4.94
32,Jackson,U.S. Senate,,R,Rod Grams,2885,55.88
33,Kanabec,Attorney General,,DFL,Hubert H. Humphrey III,2902,59.69
33,Kanabec,Attorney General,,Other,,418,8.60
33,Kanabec,Attorney General,,R,Mike Hatch,1542,31.72
33,Kanabec,Governor,,DFL,John Marty,1675,34.45
33,Kanabec,Governor,,Other,,307,6.31
33,Kanabec,Governor,,R,Arne Carlson,2880,59.23
33,Kanabec,Secretary of State,,DFL,John Lindner,2750,56.56
33,Kanabec,Secretary of State,,Other,,293,6.03
33,Kanabec,Secretary of State,,R,Joanell Dyrstad,1819,37.41
33,Kanabec,State Auditor,,DFL,Mark Dayton,2202,45.29
33,Kanabec,State Auditor,,Other,,415,8.54
33,Kanabec,State Auditor,,R,Judi Dutcher,2245,46.17
33,Kanabec,State Treasurer,,DFL,Michael McGrath,2140,44.01
33,Kanabec,State Treasurer,,Other,,497,10.22
33,Kanabec,State Treasurer,,R,Mike McGrath,2225,45.76
33,Kanabec,U.S. Senate,,DFL,Ann Wynia,1764,36.28
33,Kanabec,U.S. Senate,,Other,,417,8.58
33,Kanabec,U.S. Senate,,R,Rod Grams,2681,55.14
34,Kandiyohi,Attorney General,,DFL,Hubert H. Humphrey III,10100,64.51
34,Kandiyohi,Attorney General,,Other,,1369,8.74
34,Kandiyohi,Attorney General,,R,Mike Hatch,4187,26.74
34,Kandiyohi,Governor,,DFL,John Marty,5550,35.45
34,Kandiyohi,Governor,,Other,,1232,7.87
34,Kandiyohi,Governor,,R,Arne Carlson,8874,56.68
34,Kandiyohi,Secretary of State,,DFL,John Lindner,9278,59.26
34,Kandiyohi,Secretary of State,,Other,,819,5.23
34,Kandiyohi,Secretary of State,,R,Joanell Dyrstad,5559,35.51
34,Kandiyohi,State Auditor,,DFL,Mark Dayton,7190,45.92
34,Kandiyohi,State Auditor,,Other,,1211,7.74
34,Kandiyohi,State Auditor,,R,Judi Dutcher,7255,46.34
34,Kandiyohi,State Treasurer,,DFL,Michael McGrath,6957,44.44
34,Kandiyohi,State Treasurer,,Other,,1722,11.00
34,Kandiyohi,State Treasurer,,R,Mike McGrath,6977,44.56
34,Kandiyohi,U.S. Senate,,DFL,Ann Wynia,6671,42.61
34,Kandiyohi,U.S. Senate,,Other,,796,5.08
34,Kandiyohi,U.S. Senate,,R,Rod Grams,8190,52.31
35,Kittson,Attorney General,,DFL,Hubert H. Humphrey III,1751,62.47
35,Kittson,Attorney General,,Other,,187,6.67
35,Kittson,Attorney General,,R,Mike Hatch,865,30.86
35,Kittson,Governor,,DFL,John Marty,1174,41.88
35,Kittson,Governor,,Other,,184,6.56
35,Kittson,Governor,,R,Arne Carlson,1445,51.55
35,Kittson,Secretary of State,,DFL,John Lindner,1746,62.29
35,Kittson,Secretary of State,,Other,,166,5.92
35,Kittson,Secretary of State,,R,Joanell Dyrstad,891,31.79
35,Kittson,State Auditor,,DFL,Mark Dayton,1473,52.55
35,Kittson,State Auditor,,Other,,230,8.21
35,Kittson,State Auditor,,R,Judi Dutcher,1100,39.24
35,Kittson,State Treasurer,,DFL,Michael McGrath,1336,47.66
35,Kittson,State Treasurer,,Other,,256,9.13
35,Kittson,State Treasurer,,R,Mike McGrath,1211,43.20
35,Kittson,U.S. Senate,,DFL,Ann Wynia,1316,46.95
35,Kittson,U.S. Senate,,Other,,193,6.89
35,Kittson,U.S. Senate,,R,Rod Grams,1294,46.16
36,Koochiching,Attorney General,,DFL,Hubert H. Humphrey III,3976,68.41
36,Koochiching,Attorney General,,Other,,443,7.62
36,Koochiching,Attorney General,,R,Mike Hatch,1393,23.97
36,Koochiching,Governor,,DFL,John Marty,2672,45.97
36,Koochiching,Governor,,Other,,384,6.61
36,Koochiching,Governor,,R,Arne Carlson,2756,47.42
36,Koochiching,Secretary of State,,DFL,John Lindner,3946,67.89
36,Koochiching,Secretary of State,,Other,,347,5.97
36,Koochiching,Secretary of State,,R,Joanell Dyrstad,1519,26.14
36,Koochiching,State Auditor,,DFL,Mark Dayton,3206,55.16
36,Koochiching,State Auditor,,Other,,562,9.67
36,Koochiching,State Auditor,,R,Judi Dutcher,2044,35.17
36,Koochiching,State Treasurer,,DFL,Michael McGrath,3213,55.28
36,Koochiching,State Treasurer,,Other,,627,10.79
36,Koochiching,State Treasurer,,R,Mike McGrath,1972,33.93
36,Koochiching,U.S. Senate,,DFL,Ann Wynia,2683,46.16
36,Koochiching,U.S. Senate,,Other,,439,7.55
36,Koochiching,U.S. Senate,,R,Rod Grams,2690,46.28
37,Lac qui Parle,Attorney General,,DFL,Hubert H. Humphrey III,2753,66.08
37,Lac qui Parle,Attorney General,,Other,,267,6.41
37,Lac qui Parle,Attorney General,,R,Mike Hatch,1146,27.51
37,Lac qui Parle,Governor,,DFL,John Marty,1826,43.83
37,Lac qui Parle,Governor,,Other,,175,4.20
37,Lac qui Parle,Governor,,R,Arne Carlson,2165,51.97
37,Lac qui Parle,Secretary of State,,DFL,John Lindner,2655,63.73
37,Lac qui Parle,Secretary of State,,Other,,228,5.47
37,Lac qui Parle,Secretary of State,,R,Joanell Dyrstad,1283,30.80
37,Lac qui Parle,State Auditor,,DFL,Mark Dayton,2257,54.18
37,Lac qui Parle,State Auditor,,Other,,306,7.35
37,Lac qui Parle,State Auditor,,R,Judi Dutcher,1603,38.48
37,Lac qui Parle,State Treasurer,,DFL,Michael McGrath,2191,52.59
37,Lac qui Parle,State Treasurer,,Other,,388,9.31
37,Lac qui Parle,State Treasurer,,R,Mike McGrath,1587,38.09
37,Lac qui Parle,U.S. Senate,,DFL,Ann Wynia,1873,44.96
37,Lac qui Parle,U.S. Senate,,Other,,282,6.77
37,Lac qui Parle,U.S. Senate,,R,Rod Grams,2011,48.27
38,Lake,Attorney General,,DFL,Hubert H. Humphrey III,4109,72.37
38,Lake,Attorney General,,Other,,418,7.36
38,Lake,Attorney General,,R,Mike Hatch,1151,20.27
38,Lake,Governor,,DFL,John Marty,2837,49.96
38,Lake,Governor,,Other,,338,5.95
38,Lake,Governor,,R,Arne Carlson,2503,44.08
38,Lake,Secretary of State,,DFL,John Lindner,3893,68.56
38,Lake,Secretary of State,,Other,,335,5.90
38,Lake,Secretary of State,,R,Joanell Dyrstad,1450,25.54
38,Lake,State Auditor,,DFL,Mark Dayton,3382,59.56
38,Lake,State Auditor,,Other,,554,9.76
38,Lake,State Auditor,,R,Judi Dutcher,1742,30.68
38,Lake,State Treasurer,,DFL,Michael McGrath,3343,58.88
38,Lake,State Treasurer,,Other,,615,10.83
38,Lake,State Treasurer,,R,Mike McGrath,1720,30.29
38,Lake,U.S. Senate,,DFL,Ann Wynia,2975,52.40
38,Lake,U.S. Senate,,Other,,465,8.19
38,Lake,U.S. Senate,,R,Rod Grams,2238,39.42
39,Lake of the Woods,Attorney General,,DFL,Hubert H. Humphrey III,941,52.08
39,Lake of the Woods,Attorney General,,Other,,132,7.30
39,Lake of the Woods,Attorney General,,R,Mike Hatch,734,40.62
39,Lake of the Woods,Governor,,DFL,John Marty,653,36.14
39,Lake of the Woods,Governor,,Other,,138,7.64
39,Lake of the Woods,Governor,,R,Arne Carlson,1016,56.23
39,Lake of the Woods,Secretary of State,,DFL,John Lindner,1043,57.72
39,Lake of the Woods,Secretary of State,,Other,,94,5.20
39,Lake of the Woods,Secretary of State,,R,Joanell Dyrstad,670,37.08
39,Lake of the Woods,State Auditor,,DFL,Mark Dayton,835,46.21
39,Lake of the Woods,State Auditor,,Other,,178,9.85
39,Lake of the Woods,State Auditor,,R,Judi Dutcher,794,43.94
39,Lake of the Woods,State Treasurer,,DFL,Michael McGrath,789,43.66
39,Lake of the Woods,State Treasurer,,Other,,201,11.12
39,Lake of the Woods,State Treasurer,,R,Mike McGrath,817,45.21
39,Lake of the Woods,U.S. Senate,,DFL,Ann Wynia,750,41.51
39,Lake of the Woods,U.S. Senate,,Other,,121,6.70
39,Lake of the Woods,U.S. Senate,,R,Rod Grams,936,51.80
40,Le Sueur,Attorney General,,DFL,Hubert H. Humphrey III,5978,62.30
40,Le Sueur,Attorney General,,Other,,997,10.39
40,Le Sueur,Attorney General,,R,Mike Hatch,2620,27.31
40,Le Sueur,Governor,,DFL,John Marty,3475,36.22
40,Le Sueur,Governor,,Other,,685,7.14
40,Le Sueur,Governor,,R,Arne Carlson,5435,56.64
40,Le Sueur,Secretary of State,,DFL,John Lindner,5626,58.63
40,Le Sueur,Secretary of State,,Other,,539,5.62
40,Le Sueur,Secretary of State,,R,Joanell Dyrstad,3430,35.75
40,Le Sueur,State Auditor,,DFL,Mark Dayton,4301,44.83
40,Le Sueur,State Auditor,,Other,,873,9.10
40,Le Sueur,State Auditor,,R,Judi Dutcher,4421,46.08
40,Le Sueur,State Treasurer,,DFL,Michael McGrath,4561,47.54
40,Le Sueur,State Treasurer,,Other,,1058,11.03
40,Le Sueur,State Treasurer,,R,Mike McGrath,3976,41.44
40,Le Sueur,U.S. Senate,,DFL,Ann Wynia,3618,37.71
40,Le Sueur,U.S. Senate,,Other,,684,7.13
40,Le Sueur,U.S. Senate,,R,Rod Grams,5293,55.16
41,Lincoln,Attorney General,,DFL,Hubert H. Humphrey III,1946,60.12
41,Lincoln,Attorney General,,Other,,274,8.46
41,Lincoln,Attorney General,,R,Mike Hatch,1017,31.42
41,Lincoln,Governor,,DFL,John Marty,1275,39.39
41,Lincoln,Governor,,Other,,249,7.69
41,Lincoln,Governor,,R,Arne Carlson,1713,52.92
41,Lincoln,Secretary of State,,DFL,John Lindner,1873,57.86
41,Lincoln,Secretary of State,,Other,,160,4.94
41,Lincoln,Secretary of State,,R,Joanell Dyrstad,1204,37.19
41,Lincoln,State Auditor,,DFL,Mark Dayton,1594,49.24
41,Lincoln,State Auditor,,Other,,286,8.84
41,Lincoln,State Auditor,,R,Judi Dutcher,1357,41.92
41,Lincoln,State Treasurer,,DFL,Michael McGrath,1522,47.02
41,Lincoln,State Treasurer,,Other,,321,9.92
41,Lincoln,State Treasurer,,R,Mike McGrath,1394,43.06
41,Lincoln,U.S. Senate,,DFL,Ann Wynia,1312,40.53
41,Lincoln,U.S. Senate,,Other,,195,6.02
41,Lincoln,U.S. Senate,,R,Rod Grams,1730,53.44
42,Lyon,Attorney General,,DFL,Hubert H. Humphrey III,5130,57.74
42,Lyon,Attorney General,,Other,,795,8.95
42,Lyon,Attorney General,,R,Mike Hatch,2960,33.31
42,Lyon,Governor,,DFL,John Marty,2924,32.91
42,Lyon,Governor,,Other,,657,7.39
42,Lyon,Governor,,R,Arne Carlson,5304,59.70
42,Lyon,Secretary of State,,DFL,John Lindner,4817,54.21
42,Lyon,Secretary of State,,Other,,488,5.49
42,Lyon,Secretary of State,,R,Joanell Dyrstad,3580,40.29
42,Lyon,State Auditor,,DFL,Mark Dayton,3522,39.64
42,Lyon,State Auditor,,Other,,751,8.45
42,Lyon,State Auditor,,R,Judi Dutcher,4612,51.91
42,Lyon,State Treasurer,,DFL,Michael McGrath,3566,40.14
42,Lyon,State Treasurer,,Other,,953,10.73
42,Lyon,State Treasurer,,R,Mike McGrath,4366,49.14
42,Lyon,U.S. Senate,,DFL,Ann Wynia,3110,35.00
42,Lyon,U.S. Senate,,Other,,481,5.41
42,Lyon,U.S. Senate,,R,Rod Grams,5294,59.58
44,Mahnomen,Attorney General,,DFL,Hubert H. Humphrey III,1211,59.89
44,Mahnomen,Attorney General,,Other,,188,9.30
44,Mahnomen,Attorney General,,R,Mike Hatch,623,30.81
44,Mahnomen,Governor,,DFL,John Marty,711,35.16
44,Mahnomen,Governor,,Other,,192,9.50
44,Mahnomen,Governor,,R,Arne Carlson,1119,55.34
44,Mahnomen,Secretary of State,,DFL,John Lindner,1118,55.29
44,Mahnomen,Secretary of State,,Other,,163,8.06
44,Mahnomen,Secretary of State,,R,Joanell Dyrstad,741,36.65
44,Mahnomen,State Auditor,,DFL,Mark Dayton,998,49.36
44,Mahnomen,State Auditor,,Other,,196,9.69
44,Mahnomen,State Auditor,,R,Judi Dutcher,828,40.95
44,Mahnomen,State Treasurer,,DFL,Michael McGrath,853,42.19
44,Mahnomen,State Treasurer,,Other,,201,9.94
44,Mahnomen,State Treasurer,,R,Mike McGrath,968,47.87
44,Mahnomen,U.S. Senate,,DFL,Ann Wynia,889,43.97
44,Mahnomen,U.S. Senate,,Other,,137,6.78
44,Mahnomen,U.S. Senate,,R,Rod Grams,996,49.26
45,Marshall,Attorney General,,DFL,Hubert H. Humphrey III,3131,63.20
45,Marshall,Attorney General,,Other,,416,8.40
45,Marshall,Attorney General,,R,Mike Hatch,1407,28.40
45,Marshall,Governor,,DFL,John Marty,1982,40.01
45,Marshall,Governor,,Other,,416,8.40
45,Marshall,Governor,,R,Arne Carlson,2556,51.59
45,Marshall,Secretary of State,,DFL,John Lindner,2925,59.04
45,Marshall,Secretary of State,,Other,,320,6.46
45,Marshall,Secretary of State,,R,Joanell Dyrstad,1709,34.50
45,Marshall,State Auditor,,DFL,Mark Dayton,2667,53.84
45,Marshall,State Auditor,,Other,,439,8.86
45,Marshall,State Auditor,,R,Judi Dutcher,1848,37.30
45,Marshall,State Treasurer,,DFL,Michael McGrath,2418,48.81
45,Marshall,State Treasurer,,Other,,544,10.98
45,Marshall,State Treasurer,,R,Mike McGrath,1992,40.21
45,Marshall,U.S. Senate,,DFL,Ann Wynia,2114,42.67
45,Marshall,U.S. Senate,,Other,,377,7.61
45,Marshall,U.S. Senate,,R,Rod Grams,2463,49.72
46,Martin,Attorney General,,DFL,Hubert H. Humphrey III,5342,56.64
46,Martin,Attorney General,,Other,,984,10.43
46,Martin,Attorney General,,R,Mike Hatch,3105,32.92
46,Martin,Governor,,DFL,John Marty,2698,28.61
46,Martin,Governor,,Other,,649,6.88
46,Martin,Governor,,R,Arne Carlson,6084,64.51
46,Martin,Secretary of State,,DFL,John Lindner,5085,53.92
46,Martin,Secretary of State,,Other,,499,5.29
46,Martin,Secretary of State,,R,Joanell Dyrstad,3847,40.79
46,Martin,State Auditor,,DFL,Mark Dayton,3514,37.26
46,Martin,State Auditor,,Other,,894,9.48
46,Martin,State Auditor,,R,Judi Dutcher,5023,53.26
46,Martin,State Treasurer,,DFL,Michael McGrath,3646,38.66
46,Martin,State Treasurer,,Other,,1282,13.59
46,Martin,State Treasurer,,R,Mike McGrath,4503,47.75
46,Martin,U.S. Senate,,DFL,Ann Wynia,3448,36.56
46,Martin,U.S. Senate,,Other,,512,5.43
46,Martin,U.S. Senate,,R,Rod Grams,5471,58.01
43,McLeod,Attorney General,,DFL,Hubert H. Humphrey III,6659,55.98
43,McLeod,Attorney General,,Other,,1241,10.43
43,McLeod,Attorney General,,R,Mike Hatch,3995,33.59
43,McLeod,Governor,,DFL,John Marty,2908,24.45
43,McLeod,Governor,,Other,,830,6.98
43,McLeod,Governor,,R,Arne Carlson,8157,68.58
43,McLeod,Secretary of State,,DFL,John Lindner,6283,52.82
43,McLeod,Secretary of State,,Other,,683,5.74
43,McLeod,Secretary of State,,R,Joanell Dyrstad,4929,41.44
43,McLeod,State Auditor,,DFL,Mark Dayton,4335,36.44
43,McLeod,State Auditor,,Other,,1067,8.97
43,McLeod,State Auditor,,R,Judi Dutcher,6493,54.59
43,McLeod,State Treasurer,,DFL,Michael McGrath,4276,35.95
43,McLeod,State Treasurer,,Other,,1761,14.80
43,McLeod,State Treasurer,,R,Mike McGrath,5858,49.25
43,McLeod,U.S. Senate,,DFL,Ann Wynia,3472,29.19
43,McLeod,U.S. Senate,,Other,,1028,8.64
43,McLeod,U.S. Senate,,R,Rod Grams,7395,62.17
61,Meeker,Attorney General,,DFL,Hubert H. Humphrey III,3334,63.23
61,Meeker,Attorney General,,Other,,529,10.03
61,Meeker,Attorney General,,R,Mike Hatch,1410,26.74
61,Meeker,Governor,,DFL,John Marty,1855,35.18
61,Meeker,Governor,,Other,,384,7.28
61,Meeker,Governor,,R,Arne Carlson,3034,57.54
61,Meeker,Secretary of State,,DFL,John Lindner,3165,60.02
61,Meeker,Secretary of State,,Other,,380,7.21
61,Meeker,Secretary of State,,R,Joanell Dyrstad,1728,32.77
61,Meeker,State Auditor,,DFL,Mark Dayton,2565,48.64
61,Meeker,State Auditor,,Other,,525,9.96
61,Meeker,State Auditor,,R,Judi Dutcher,2183,41.40
61,Meeker,State Treasurer,,DFL,Michael McGrath,2268,43.01
61,Meeker,State Treasurer,,Other,,612,11.61
61,Meeker,State Treasurer,,R,Mike McGrath,2393,45.38
61,Meeker,U.S. Senate,,DFL,Ann Wynia,2123,40.26
61,Meeker,U.S. Senate,,Other,,424,8.04
61,Meeker,U.S. Senate,,R,Rod Grams,2726,51.70
47,Mille Lacs,Attorney General,,DFL,Hubert H. Humphrey III,5206,60.48
47,Mille Lacs,Attorney General,,Other,,812,9.43
47,Mille Lacs,Attorney General,,R,Mike Hatch,2590,30.09
47,Mille Lacs,Governor,,DFL,John Marty,2801,32.54
47,Mille Lacs,Governor,,Other,,506,5.88
47,Mille Lacs,Governor,,R,Arne Carlson,5301,61.58
47,Mille Lacs,Secretary of State,,DFL,John Lindner,4878,56.67
47,Mille Lacs,Secretary of State,,Other,,472,5.48
47,Mille Lacs,Secretary of State,,R,Joanell Dyrstad,3258,37.85
47,Mille Lacs,State Auditor,,DFL,Mark Dayton,3610,41.94
47,Mille Lacs,State Auditor,,Other,,797,9.26
47,Mille Lacs,State Auditor,,R,Judi Dutcher,4201,48.80
47,Mille Lacs,State Treasurer,,DFL,Michael McGrath,3438,39.94
47,Mille Lacs,State Treasurer,,Other,,1150,13.36
47,Mille Lacs,State Treasurer,,R,Mike McGrath,4020,46.70
47,Mille Lacs,U.S. Senate,,DFL,Ann Wynia,3055,35.49
47,Mille Lacs,U.S. Senate,,Other,,619,7.19
47,Mille Lacs,U.S. Senate,,R,Rod Grams,4934,57.32
48,Morrison,Attorney General,,DFL,Hubert H. Humphrey III,4956,61.86
48,Morrison,Attorney General,,Other,,807,10.07
48,Morrison,Attorney General,,R,Mike Hatch,2248,28.06
48,Morrison,Governor,,DFL,John Marty,2744,34.25
48,Morrison,Governor,,Other,,599,7.48
48,Morrison,Governor,,R,Arne Carlson,4668,58.27
48,Morrison,Secretary of State,,DFL,John Lindner,4680,58.42
48,Morrison,Secretary of State,,Other,,527,6.58
48,Morrison,Secretary of State,,R,Joanell Dyrstad,2804,35.00
48,Morrison,State Auditor,,DFL,Mark Dayton,3527,44.03
48,Morrison,State Auditor,,Other,,894,11.16
48,Morrison,State Auditor,,R,Judi Dutcher,3590,44.81
48,Morrison,State Treasurer,,DFL,Michael McGrath,3415,42.63
48,Morrison,State Treasurer,,Other,,1121,13.99
48,Morrison,State Treasurer,,R,Mike McGrath,3475,43.38
48,Morrison,U.S. Senate,,DFL,Ann Wynia,3145,39.26
48,Morrison,U.S. Senate,,Other,,628,7.84
48,Morrison,U.S. Senate,,R,Rod Grams,4238,52.90
49,Mower,Attorney General,,DFL,Hubert H. Humphrey III,7032,62.52
49,Mower,Attorney General,,Other,,1058,9.41
49,Mower,Attorney General,,R,Mike Hatch,3158,28.08
49,Mower,Governor,,DFL,John Marty,4494,39.95
49,Mower,Governor,,Other,,961,8.54
49,Mower,Governor,,R,Arne Carlson,5793,51.50
49,Mower,Secretary of State,,DFL,John Lindner,6351,56.46
49,Mower,Secretary of State,,Other,,797,7.09
49,Mower,Secretary of State,,R,Joanell Dyrstad,4100,36.45
49,Mower,State Auditor,,DFL,Mark Dayton,5257,46.74
49,Mower,State Auditor,,Other,,1343,11.94
49,Mower,State Auditor,,R,Judi Dutcher,4648,41.32
49,Mower,State Treasurer,,DFL,Michael McGrath,5035,44.76
49,Mower,State Treasurer,,Other,,1441,12.81
49,Mower,State Treasurer,,R,Mike McGrath,4772,42.43
49,Mower,U.S. Senate,,DFL,Ann Wynia,3707,32.96
49,Mower,U.S. Senate,,Other,,732,6.51
49,Mower,U.S. Senate,,R,Rod Grams,6809,60.54
50,Murray,Attorney General,,DFL,Hubert H. Humphrey III,11785,71.52
50,Murray,Attorney General,,Other,,969,5.88
50,Murray,Attorney General,,R,Mike Hatch,3723,22.60
50,Murray,Governor,,DFL,John Marty,6871,41.70
50,Murray,Governor,,Other,,727,4.41
50,Murray,Governor,,R,Arne Carlson,8879,53.89
50,Murray,Secretary of State,,DFL,John Lindner,11135,67.58
50,Murray,Secretary of State,,Other,,892,5.41
50,Murray,Secretary of State,,R,Joanell Dyrstad,4450,27.01
50,Murray,State Auditor,,DFL,Mark Dayton,8788,53.33
50,Murray,State Auditor,,Other,,1303,7.91
50,Murray,State Auditor,,R,Judi Dutcher,6386,38.76
50,Murray,State Treasurer,,DFL,Michael McGrath,9161,55.60
50,Murray,State Treasurer,,Other,,1528,9.27
50,Murray,State Treasurer,,R,Mike McGrath,5788,35.13
50,Murray,U.S. Senate,,DFL,Ann Wynia,8856,53.75
50,Murray,U.S. Senate,,Other,,931,5.65
50,Murray,U.S. Senate,,R,Rod Grams,6690,40.60
