FIPS_VTD,Precinct Name,CC,FIPS,PRCT,LEG,7am,EDR,Signatures,AB-Reg,AB-Fed,AB-Pres,Ballots,PresIR,PresDFL,PresOther,CongIR,CongDFL,CongOther,MNSenIR,MNSenDFL,MNSenOther,MNLegIR,MNLegDFL,MNLegOther
0410135,MILTONA TWP.,21,041,135,10A,454,53,367,47,0,0,414,149,138,127,244,161,9,235,166,13,153,203,58
0410140,MOE TWP.,21,041,140,10B,338,46,305,18,0,0,323,113,113,97,170,144,9,171,142,10,198,115,10
0410145,NELSON,21,041,145,10B,90,19,90,2,0,0,92,28,40,24,46,45,1,48,43,1,50,41,1
0410150,ORANGE TWP.,21,041,150,10B,188,22,155,4,0,0,159,85,38,36,93,64,2,102,50,7,128,26,5
0410155,OSAKIS,21,041,155,11B,790,85,650,45,0,0,695,234,303,158,338,344,13,219,461,15,206,474,15
0410160,OSAKIS TWP.,21,041,160,11B,310,43,274,14,0,1,289,93,75,121,149,136,4,91,189,9,107,175,7
0410165,SOLEM TWP.,21,041,165,13A,153,6,124,7,0,0,131,46,56,29,59,70,2,78,53,0,46,84,1
0410170,SPRUCE HILL TWP.,21,041,170,11B,193,31,168,6,0,0,174,57,48,69,95,76,3,56,112,6,75,92,7
0410175,URNESS TWP.,21,041,175,13A,157,12,142,7,0,0,149,47,63,39,71,74,4,59,87,3,56,88,5
0430005,BARBER TWP.,22,043,5,26B,206,12,184,10,0,0,194,74,64,56,53,138,3,58,133,3,77,114,3
0430010,BLUE EARTH W-1,22,043,10,26B,808,59,628,52,0,0,680,291,220,169,224,445,11,235,438,7,233,441,6
0430015,BLUE EARTH W-2,22,043,15,26B,878,50,696,58,0,0,754,368,195,191,269,466,19,273,459,22,285,450,19
0430020,BLUE EARTH W-3,22,043,20,26B,741,35,511,86,1,0,598,261,181,156,162,411,25,172,402,24,219,364,15
0430025,BLUE EARTH TWP.,22,043,25,26B,308,11,251,16,0,0,267,99,73,95,88,178,1,98,167,2,99,167,1
0430030,BRICELYN,22,043,30,26B,310,23,255,11,0,0,266,61,129,76,32,229,5,38,223,5,37,223,6
0430035,BRUSH CREEK TWP.,22,043,35,26B,161,6,135,8,0,1,144,38,69,37,22,118,4,20,121,3,31,111,2
0430040,CLARK TWP.,22,043,40,26B,256,28,220,11,0,0,231,72,89,70,39,191,1,53,175,3,77,154,0
0430045,DELAVAN,22,043,45,26B,167,8,136,7,0,0,143,65,43,35,56,84,3,55,86,2,68,74,1
0430050,DELAVAN TWP.,22,043,50,26B,167,12,137,9,0,0,146,70,36,40,52,94,0,66,80,0,62,84,0
0430055,DUNBAR TWP.,22,043,55,26B,206,28,185,7,0,0,192,77,49,66,63,127,2,73,118,1,75,117,0
0430060,EASTON,22,043,60,26B,152,17,139,2,1,0,142,39,60,43,18,119,5,22,115,5,31,108,3
0430065,ELMORE,22,043,65,26B,439,30,344,24,0,0,368,141,138,89,103,258,7,114,245,9,126,233,9
0430070,ELMORE TWP.,22,043,70,26B,170,8,151,1,0,0,152,57,59,36,45,107,0,47,104,1,43,106,3
0430075,EMERALD TWP.,22,043,75,26B,180,11,151,8,0,0,159,73,39,47,57,99,3,57,101,1,67,92,0
0430080,FOSTER TWP.,22,043,80,26B,200,13,171,8,0,0,179,60,68,51,37,141,1,48,130,1,50,119,10
0430085,FROST,22,043,85,26B,176,8,141,9,1,0,151,61,57,33,32,114,5,31,117,3,37,110,4
0430090,JO DAVIESS TWP.,22,043,90,26B,180,8,147,8,0,0,155,66,34,55,52,100,3,62,93,0,56,95,4
0430095,KIESTER,22,043,95,26B,385,47,338,20,1,0,359,105,174,80,58,296,5,80,273,6,94,261,4
0430100,KIESTER TWP.,22,043,100,26B,190,15,183,3,0,0,186,41,96,49,24,161,1,37,146,3,62,123,1
0430105,LURA TWP.,22,043,105,26B,154,10,137,0,2,0,139,40,50,49,31,108,0,40,97,2,42,95,2
0430110,MINNESOTA LAKE,22,043,110,26B,434,25,352,13,0,0,365,108,159,98,55,309,1,64,298,3,83,279,3
0430115,MINNESOTA LAKE TWP.,22,043,115,26B,151,18,129,4,0,0,133,31,65,37,22,110,1,23,109,1,32,100,1
0430120,PILOT GROVE TWP.,22,043,120,26B,116,17,109,6,0,0,115,52,27,36,38,74,3,43,70,2,56,58,1
0430125,PRESCOTT TWP.,22,043,125,26B,163,7,137,7,0,0,144,35,60,49,42,102,0,44,99,1,36,105,3
0430130,ROME TWP.,22,043,130,26B,131,7,108,8,0,0,116,38,25,53,30,85,1,30,84,2,47,68,1
0430135,SEELY TWP.,22,043,135,26B,139,8,124,5,0,0,129,42,66,21,15,114,0,25,103,1,20,108,1
0430140,VERONA TWP.,22,043,140,26B,269,28,223,13,0,0,236,99,64,73,84,151,1,92,141,3,96,138,2
0430145,WALNUT LAKE TWP.,22,043,145,26B,183,14,149,6,0,0,155,54,63,38,41,114,0,52,103,0,63,92,0
0430150,WALTERS,22,043,150,26B,62,5,47,4,0,0,51,12,24,15,7,43,1,14,35,2,16,34,1
0430155,WELLS,22,043,155,26B,1517,137,1208,66,0,0,1274,409,559,306,268,979,27,328,923,23,415,840,19
0430160,WINNEBAGO,22,043,160,26B,915,60,727,61,4,0,792,339,265,188,245,520,27,272,487,33,290,476,26
0430165,WINNEBAGO TWP.,22,043,165,26B,138,15,123,7,0,0,130,61,39,30,38,92,0,44,86,0,42,88,0
0450005,AMHERST TWP.,23,045,5,31B,168,31,151,1,0,0,152,40,64,48,24,126,2,104,46,2,120,0,32
0450010,ARENDAHL TWP.,23,045,10,31B,201,31,187,0,0,0,187,68,62,57,50,136,1,154,29,4,159,0,28
0450015,BEAVER TWP.,23,045,15,31B,140,19,129,0,0,0,129,35,62,32,20,106,3,85,41,3,107,0,22
0450020,BLOOMFIELD TWP.,23,045,20,31B,233,40,203,9,0,0,212,61,88,63,40,171,1,160,48,4,187,0,25
0450025,BRISTOL TWP.,23,045,25,31B,231,28,197,8,0,0,205,55,82,68,32,173,0,156,48,1,176,0,29
0450030,CANTON,23,045,30,31B,207,36,181,9,0,0,190,55,83,52,30,155,5,133,53,4,144,0,46
0450035,CANTON TWP.,23,045,35,31B,184,36,162,7,0,0,169,54,67,48,26,143,0,130,38,1,147,0,22
0450040,CARIMONA TWP.,23,045,40,31B,231,18,185,7,0,0,192,55,68,69,45,145,2,151,38,3,165,0,27
0450045,CARROLTON TWP.,23,045,45,31B,160,23,146,4,0,0,150,53,39,58,48,101,1,133,15,2,123,0,27
0450050,CHATFIELD,23,045,50,31B,799,119,606,36,0,0,642,249,219,174,161,470,11,457,169,16,516,0,126
0450055,CHATFIELD TWP.,23,045,55,31B,253,54,241,2,0,0,243,74,94,75,27,216,0,175,66,2,214,0,29
0450060,FILLMORE TWP.,23,045,60,31B,279,43,246,2,5,0,253,93,82,78,65,185,3,194,55,4,223,0,30
0450065,FORESTVILLE TWP.,23,045,65,31B,239,44,222,6,0,0,228,87,75,66,45,181,2,186,40,2,204,0,24
0450070,FOUNTAIN,23,045,70,31B,202,30,186,4,0,0,190,64,74,52,46,142,2,150,38,2,161,0,29
0450075,FOUNTAIN TWP.,23,045,75,31B,202,19,187,6,0,0,193,85,47,61,52,138,3,161,30,2,171,0,22
0450080,HARMONY,23,045,80,31B,663,97,571,28,0,0,599,209,222,168,98,489,12,451,141,7,527,0,72
0450085,HARMONY TWP.,23,045,85,31B,216,22,173,4,0,0,177,58,62,57,44,133,0,138,38,1,163,0,14
0450090,HOLT TWP.,23,045,90,31B,153,28,132,5,0,0,137,37,45,55,37,100,0,104,33,0,114,0,23
0450095,JORDAN TWP.,23,045,95,31B,211,32,194,2,0,0,196,78,60,58,47,148,1,133,58,5,155,0,41
0450100,LANESBORO,23,045,100,31B,529,67,438,1,14,0,453,142,149,162,102,342,9,386,64,3,395,0,58
0450105,MABEL,23,045,105,31B,453,72,391,19,0,0,410,119,161,130,87,311,12,279,122,9,334,0,76
0450110,NEWBURG TWP.,23,045,110,31B,253,44,218,5,0,0,223,39,106,78,44,176,3,133,86,4,175,0,48
0450115,NORWAY TWP.,23,045,115,32B,234,24,159,2,0,0,161,47,59,55,38,118,5,71,86,4,64,89,8
0450120,OSTRANDER,23,045,120,31B,170,33,144,22,0,0,166,64,70,32,40,121,5,118,42,6,137,0,29
0450125,PETERSON,23,045,125,32B,200,24,143,5,0,0,148,58,55,35,39,105,4,55,91,2,62,83,3
0450130,PILOT MOUND TWP.,23,045,130,31B,184,27,176,2,0,0,178,75,58,45,40,137,1,139,38,1,152,0,26
0450135,PREBLE TWP.,23,045,135,31B,140,26,120,1,0,0,121,26,53,42,17,100,4,81,38,2,108,0,13
0450140,PRESTON W-1,23,045,140,31B,281,51,257,9,0,0,266,74,107,85,44,219,3,206,57,3,237,0,29
0450145,PRESTON W-2,23,045,145,31B,631,76,492,43,0,0,535,197,192,146,110,414,11,432,95,8,474,0,61
0450150,PRESTON TWP.,23,045,150,31B,140,21,130,1,0,0,131,47,36,48,17,112,2,118,13,0,123,0,8
0450155,RUSHFORD,23,045,155,32B,900,148,739,25,0,0,764,227,345,192,157,595,12,275,474,15,347,403,14
0450160,RUSHFORD VILLAGE,23,045,160,32B,408,60,362,14,0,0,376,127,127,122,103,269,4,174,190,12,183,186,7
0450165,SPRING VALLEY W-1,23,045,165,31B,696,157,609,27,0,0,636,228,262,146,154,476,6,488,146,2,582,0,54
0450170,SPRING VALLEY W-2,23,045,170,31B,632,149,577,36,0,0,613,198,233,182,136,466,11,440,165,8,548,0,65
0450175,SPRING VALLEY TWP.,23,045,175,31B,338,77,304,11,0,0,315,104,96,115,69,243,3,237,74,4,276,0,39
0450180,SUMNER TWP.,23,045,180,31B,260,56,251,4,0,0,255,94,77,84,53,196,6,205,42,8,220,0,35
0450185,WHALAN,23,045,185,31B,69,9,52,3,0,0,55,18,14,23,11,41,3,34,19,2,45,0,10
0450190,WYKOFF,23,045,190,31B,321,35,283,5,0,0,288,109,114,65,67,213,8,212,70,6,254,0,34
0450195,YORK TWP.,23,045,195,31B,205,31,184,0,10,0,194,80,68,46,45,144,5,141,46,7,156,0,38
0470005,ALBERT LEA W-1 P-1,24,047,5,27A,2144,347,1817,215,0,0,2032,766,756,510,529,1420,83,1006,979,47,1373,623,36
0470015,ALBERT LEA W-2 P-1,24,047,15,27A,1746,376,1460,140,0,0,1600,446,714,440,336,1176,88,606,935,59,919,632,49
0470025,ALBERT LEA W-3 P-1,24,047,25,27A,1830,291,1508,131,0,3,1642,496,762,384,339,1222,81,697,896,49,925,674,43
0470035,ALBERT LEA W-4 P-1,24,047,35,27A,1991,348,1668,158,0,0,1826,515,890,421,343,1381,102,715,1039,72,1076,687,63
0470045,ALBERT LEA W-5 P-1,24,047,45,27A,1457,247,1082,61,0,1,1144,242,608,294,164,898,82,345,751,48,532,566,46
0470050,ALBERT LEA W-6 P-1,24,047,50,27A,1656,289,1350,74,0,0,1424,262,733,429,240,1125,59,483,903,38,688,696,40
0470060,ALBERT LEA TWP. P-1,24,047,60,27A,581,94,506,32,0,0,538,170,221,147,118,401,19,236,292,10,310,212,16
0470061,ALBERT LEA TWP. P-2,24,047,61,27A,12,6,13,1,0,0,14,5,9,0,2,12,0,3,11,0,9,5,0
0470065,ALDEN,24,047,65,27A,393,64,363,14,0,0,377,144,148,85,67,295,15,141,228,8,262,107,8
0470070,ALDEN TWP.,24,047,70,27A,210,43,195,0,0,0,195,54,69,72,49,140,6,79,112,4,128,66,1
0470075,BANCROFT TWP.,24,047,75,27A,733,100,641,28,0,0,669,192,277,200,148,498,23,295,352,22,414,240,15
0470080,BATH TWP.,24,047,80,27A,308,44,270,8,0,0,278,87,103,88,64,202,12,118,155,5,146,119,13
0470085,CARLSTON TWP.,24,047,85,27A,223,36,212,3,0,0,215,55,74,86,39,166,10,102,107,6,133,76,6
0470090,CLARKS GROVE,24,047,90,27A,379,65,326,18,0,0,344,118,121,105,81,240,23,160,170,14,214,115,15
0470095,CONGER,24,047,95,27A,98,11,89,0,0,0,89,34,38,17,18,66,5,40,42,7,62,24,3
0470100,EMMONS,24,047,100,27A,299,24,253,7,0,0,260,62,119,79,37,206,17,103,148,9,147,103,10
0470105,FREEBORN,24,047,105,27A,188,27,163,5,0,0,168,43,80,45,20,141,7,65,98,5,90,73,5
0470110,FREEBORN TWP.,24,047,110,27A,209,27,186,7,0,0,193,29,96,68,27,162,4,64,126,3,101,86,6
0470115,FREEMAN TWP.,24,047,115,27A,317,55,299,13,0,0,312,80,131,101,59,243,10,122,178,12,190,114,8
0470120,GENEVA,24,047,120,27A,230,26,203,5,0,0,208,61,74,73,36,167,5,64,134,10,106,88,14
0470125,GENEVA TWP.,24,047,125,27A,272,40,243,5,0,0,248,99,78,71,53,192,3,104,136,8,133,107,8
0470130,GLENVILLE,24,047,130,27A,461,65,400,16,0,0,416,92,208,116,70,328,18,156,247,13,255,152,9
0470135,HARTLAND,24,047,135,27A,216,20,181,4,0,0,185,44,83,58,44,135,6,63,115,7,102,81,2
0470140,HARTLAND TWP.,24,047,140,27A,176,24,167,6,0,0,173,57,74,42,34,137,2,69,96,8,91,75,7
0470145,HAYWARD,24,047,145,27A,170,28,150,5,0,0,155,28,71,56,26,117,12,49,98,8,89,58,8
0470150,HAYWARD TWP.,24,047,150,27A,279,38,237,15,0,0,252,61,110,81,43,197,12,97,150,5,143,102,7
0470155,HOLLANDALE,24,047,155,27A,192,25,177,3,0,0,180,107,29,44,77,92,11,117,54,9,143,30,7
0470160,LONDON TWP.,24,047,160,27A,226,28,207,10,0,0,217,61,88,68,37,176,4,112,101,4,125,86,6
0470165,MANCHESTER,24,047,165,27A,53,7,44,0,0,0,44,5,22,17,6,36,2,11,31,2,16,26,2
0470170,MANCHESTER TWP.,24,047,170,27A,267,53,260,7,0,0,267,58,107,102,48,213,6,101,161,5,136,123,8
0470175,MANSFIELD TWP.,24,047,175,27A,209,15,180,2,0,0,182,53,65,64,25,149,8,66,111,5,117,61,4
0470180,MOSCOW TWP.,24,047,180,27A,369,51,340,11,0,0,351,85,128,138,79,255,17,168,172,11,155,178,18
0470185,MYRTLE,24,047,185,27A,56,7,49,0,0,0,49,8,33,8,3,41,5,10,37,2,13,32,4
0470190,NEWRY TWP.,24,047,190,27A,294,55,257,17,0,0,274,76,84,114,54,204,16,116,144,14,119,126,29
0470195,NUNDA TWP.,24,047,195,27A,213,26,195,6,0,0,201,36,81,84,42,155,4,81,111,9,102,92,7
0470200,OAKLAND TWP.,24,047,200,27A,271,29,225,11,0,0,236,71,92,73,51,179,6,126,106,4,112,110,14
0470205,PICKEREL LAKE TWP.,24,047,205,27A,444,50,399,12,0,0,411,131,153,127,86,314,11,199,205,7,268,137,6
0470210,RICELAND TWP.,24,047,210,27A,292,39,280,3,0,0,283,84,95,104,65,204,14,137,140,6,166,111,6
0470215,SHELL ROCK TWP.,24,047,215,27A,284,40,232,4,0,0,236,62,95,79,49,174,13,105,129,2,136,94,6
0470220,TWIN LAKES,24,047,220,27A,85,19,83,2,0,0,85,10,40,35,15,65,5,32,51,2,35,47,3
0490005,BELLECHESTER,25,049,5,29B,66,30,67,4,1,0,72,11,24,37,16,54,2,34,36,2,56,0,16
0490010,BELLE CREEK TWP.,25,049,10,29B,242,33,220,8,1,0,229,48,109,72,26,193,10,83,135,11,152,0,77
0490015,BELVIDERE TWP.,25,049,15,29B,262,32,229,4,0,0,233,92,42,99,72,158,3,145,81,7,203,0,30
0490020,CANNON FALLS P-1,25,049,20,37A,653,160,674,31,0,0,705,199,291,215,156,529,20,330,342,33,407,257,41
0490025,CANNON FALLS P-2,25,049,25,37A,1001,386,977,60,1,0,1038,304,431,303,221,790,27,494,494,50,564,413,61
0490030,CANNON FALLS TWP.,25,049,30,37A,801,119,667,15,0,0,682,213,275,194,153,498,31,353,297,32,377,262,43
0490035,CHERRY GROVE TWP.,25,049,35,28B,212,32,191,5,0,0,196,64,66,66,38,152,6,73,63,60,154,40,2
0490040,DENNISON,25,049,40,37A,97,11,90,3,0,0,93,16,51,26,19,71,3,38,50,5,43,45,5
0490045,FEATHERSTONE TWP.,25,049,45,29B,519,45,447,15,0,0,462,173,150,139,123,330,9,247,206,9,358,0,104
0490050,FLORENCE TWP.,25,049,50,29B,808,126,672,27,0,0,699,201,255,243,177,498,24,305,363,31,525,0,174
0490055,GOODHUE,25,049,55,29B,388,42,332,11,0,0,343,136,116,91,96,242,5,176,158,9,278,0,65
0490060,GOODHUE TWP.,25,049,60,29B,313,28,265,13,1,0,279,146,67,66,72,203,4,155,109,15,224,0,55
0490065,HAY CREEK TWP.,25,049,65,29B,423,63,380,13,0,0,393,112,134,147,86,296,11,173,206,14,264,25,104
0490070,HOLDEN TWP.,25,049,70,28B,249,30,224,16,0,0,240,101,55,84,89,146,5,114,47,79,207,25,8
0490075,KENYON,25,049,75,28B,886,166,829,54,0,0,883,338,320,225,214,621,48,330,249,304,709,120,54
0490080,KENYON TWP.,25,049,80,28B,268,37,232,6,0,0,238,104,63,71,70,164,4,114,66,58,201,32,5
0490085,LAKE CITY,25,049,85,29B,263,58,257,5,0,0,262,107,99,56,64,171,27,124,108,30,193,0,69
0490090,LEON TWP.,25,049,90,37A,510,92,478,13,0,0,491,146,181,164,102,372,17,247,218,26,288,177,26
0490095,MINNEOLA TWP.,25,049,95,29B,361,57,325,11,0,0,336,114,119,103,69,253,14,178,140,18,273,0,63
0490100,PINE ISLAND,25,049,100,29B,1347,132,1015,0,54,2,1071,345,381,345,239,796,36,487,509,75,838,0,233
0490105,PINE ISLAND TWP.,25,049,105,29B,386,45,328,11,0,0,339,129,97,113,80,254,5,185,142,12,267,0,72
0490110,RED WING W-1 P-1,25,049,110,29A,365,0,350,11,0,0,361,114,144,103,97,258,6,136,214,11,133,207,21
0490115,RED WING W-1 P-2,25,049,115,29A,797,117,689,34,0,0,723,215,268,240,212,492,19,298,411,14,324,369,30
0490120,RED WING W-1 P-3,25,049,120,29A,1045,162,906,47,0,0,953,321,354,278,264,672,17,420,505,28,398,463,92
0490125,RED WING W-2 P-1,25,049,125,29A,291,89,286,29,0,0,315,99,138,78,81,221,13,136,168,11,122,173,20
0490130,RED WING W-2 P-2,25,049,130,29A,707,103,605,47,0,0,652,224,248,180,191,450,11,308,327,17,298,317,37
0490135,RED WING W-2 P-3,25,049,135,29A,934,178,904,58,0,0,962,546,365,51,292,643,27,442,484,36,440,460,62
0490140,RED WING W-3 P-1,25,049,140,29A,587,106,535,31,0,0,566,162,135,269,157,193,216,147,305,114,136,297,133
0490145,RED WING W-3 P-2,25,049,145,29A,555,82,522,14,0,0,536,169,238,129,130,396,10,212,313,11,208,295,33
0490150,RED WING W-3 P-3,25,049,150,29A,915,136,845,70,0,0,915,366,312,237,299,608,8,428,454,33,448,431,36
0490155,RED WING W-4 P-1,25,049,155,29A,402,0,385,12,0,0,397,94,186,117,103,284,10,128,259,10,128,248,21
0490160,RED WING W-4 P-2,25,049,160,29A,648,172,634,20,0,0,654,188,300,166,157,466,31,243,378,33,211,358,85
0490165,RED WING W-4 P-3,25,049,165,29A,622,82,578,21,0,0,599,172,267,160,164,431,4,214,379,6,224,354,21
0490170,ROSCOE TWP.,25,049,170,28B,409,61,377,4,0,0,381,130,135,116,97,280,4,132,147,102,258,109,14
0490175,STANTON TWP.,25,049,175,37A,545,134,511,14,0,0,525,162,186,177,120,390,15,277,231,17,312,186,27
0490180,VASA TWP.,25,049,180,29B,489,79,454,18,0,0,472,100,202,170,83,376,13,176,277,19,327,0,145
0490185,WACOUTA TWP.,25,049,185,29B,251,31,222,26,0,0,248,79,107,62,61,180,7,101,136,11,180,0,68
0490190,WANAMINGO,25,049,190,28B,516,70,465,10,0,0,465,211,129,125,133,330,2,219,128,118,402,51,12
0490195,WANAMINGO TWP.,25,049,195,28B,272,45,255,5,2,0,262,111,68,83,96,161,5,136,73,53,215,36,11
0490200,WARSAW TWP.,25,049,200,37A,346,26,296,10,0,0,306,77,120,109,85,215,6,153,144,9,159,133,14
0490205,WELCH TWP.,25,049,205,29A,418,54,344,14,1,0,359,111,112,136,129,226,4,162,187,10,191,152,16
0490210,ZUMBROTA P-1,25,049,210,29B,696,113,646,23,0,0,669,233,243,193,150,506,13,371,282,16,535,0,134
0490215,ZUMBROTA P-2,25,049,215,29B,721,0,656,20,0,0,676,243,235,198,162,499,15,385,262,29,568,0,108
0490220,ZUMBROTA TWP.,25,049,220,29B,352,38,304,9,0,0,313,95,98,120,68,236,9,168,136,9,249,0,64
0510005,ASHBY,26,051,5,13A,374,46,238,33,0,0,271,93,123,55,96,173,2,99,165,7,90,171,10
0510010,BARRETT,26,051,10,13A,282,21,173,19,0,0,192,53,114,25,71,113,8,94,89,9,47,134,11
0510015,DELAWARE TWP.,26,051,15,13A,101,6,73,13,0,0,86,28,32,26,38,48,0,32,54,0,26,60,0
0510020,ELBOW LAKE,26,051,20,13A,965,72,703,44,0,0,747,258,311,178,349,384,14,380,357,10,263,463,21
0510025,ELBOW LAKE TWP.,26,051,25,13A,130,7,92,4,0,0,96,27,45,24,31,60,5,38,57,1,25,68,3
0510030,ELK LAKE TWP.,26,051,30,13A,218,12,140,7,0,0,147,41,71,35,57,86,4,71,75,1,33,112,2
0510035,ERDAHL TWP.,26,051,35,13A,226,26,162,10,0,0,172,50,67,55,65,103,4,63,106,3,56,111,5
0510040,GORTON TWP.,26,051,40,13A,66,6,46,5,0,0,51,7,33,11,12,38,1,17,34,0,3,48,0
0510045,HERMAN,26,051,45,13A,384,21,278,15,0,0,293,91,127,75,116,168,9,130,157,6,96,192,5
0510050,HOFFMAN,26,051,50,13A,499,44,362,0,0,0,362,133,147,82,190,160,12,181,172,9,127,216,19
0510055,LAND TWP.,26,051,55,13A,152,0,124,6,0,0,130,56,44,30,56,73,1,66,63,1,45,84,1
0510060,LAWRENCE TWP.,26,051,60,13A,78,3,56,4,0,1,61,33,16,12,41,20,0,41,19,1,37,23,1
0510065,LIEN TWP.,26,051,65,13A,115,2,75,5,0,0,80,34,32,14,38,42,0,53,27,0,25,55,0
0510070,LOGAN TWP.,26,051,70,13A,102,9,80,5,0,0,85,17,44,24,24,57,4,24,60,1,17,65,3
0510075,MACSVILLE TWP.,26,051,75,13A,107,10,93,2,0,0,95,30,34,31,37,54,4,30,63,2,19,71,5
0510080,NORCROSS,26,051,80,13A,71,4,42,2,0,0,44,8,20,16,16,27,1,20,23,1,12,31,1
0510085,NORTH OTTAWA TWP.,26,051,85,13A,67,3,53,0,7,0,60,24,16,20,34,26,0,32,27,1,31,28,1
0510090,PELICAN LAKE TWP.,26,051,90,13A,319,27,213,16,0,0,229,94,78,57,110,115,4,94,132,3,102,119,8
0510095,POMME DE TERRE TWP.,26,051,95,13A,131,12,107,0,0,0,107,27,54,26,41,66,0,43,64,0,23,83,1
0510100,ROSEVILLE TWP.,26,051,100,13A,103,10,74,0,0,1,75,24,27,24,36,37,2,41,33,1,19,55,1
0510105,SANFORD TWP.,26,051,105,13A,128,7,99,3,0,0,102,27,39,36,58,43,1,43,58,1,23,78,1
0510110,STONY BROOK TWP.,26,051,110,13A,130,11,90,3,0,0,93,17,41,35,39,53,1,35,57,1,26,67,0
0510115,WENDELL,26,051,115,13A,143,7,103,7,0,0,110,29,46,35,51,58,1,57,52,1,35,73,2
0530010,BLOOMINGTON W-1 P- 7,27,053,10,40B,1845,204,1394,235,0,0,1629,594,638,397,962,524,143,772,746,111,1024,462,143
0530015,BLOOMINGTON W-1 P- 8,27,053,15,40B,1851,223,1545,99,0,1,1645,514,700,431,938,607,100,790,802,53,1068,511,66
0530020,BLOOMINGTON W-1 P- 9,27,053,20,40B,2254,383,1646,102,0,0,1748,496,815,437,872,711,165,773,865,110,926,662,160
0530025,BLOOMINGTON W-1 P-10,27,053,25,40B,2988,534,2216,223,0,0,2439,922,968,549,1513,737,189,1324,976,139,1626,642,171
0530030,BLOOMINGTON W-1 P-12,27,053,30,41A,1771,187,1506,110,1,0,1617,628,632,102,1036,468,113,919,607,91,910,605,102
0530035,BLOOMINGTON W-1 P-14,27,053,35,40B,1884,160,1536,106,0,0,1642,514,681,447,967,562,113,777,798,67,1078,481,83
0530055,BLOOMINGTON W-2 P-13,27,053,55,41A,3014,349,2337,212,1,0,2550,1058,930,165,1730,644,176,1453,943,154,1541,844,165
0530065,BLOOMINGTON W-2 P-16,27,053,65,41A,2498,381,1942,183,1,0,2126,822,764,165,1439,527,160,1224,751,151,1281,680,165
0530075,BLOOMINGTON W-2 P-23,27,053,75,41A,1594,373,1240,82,0,0,1322,497,501,123,812,396,114,654,557,111,736,463,123
0530080,BLOOMINGTON W-2 P-24,27,053,80,41B,2371,385,2002,195,1,0,2198,876,791,162,1459,608,131,1231,838,129,1112,924,162
0530085,BLOOMINGTON W-2 P-26,27,053,85,40B,1594,152,1304,113,0,0,1417,475,571,371,801,510,106,731,614,72,811,487,119
0530090,BLOOMINGTON W-2 P-27,27,053,90,41A,2004,392,1567,183,0,1,1751,678,662,146,1135,495,121,935,667,149,1026,579,146
0530095,BLOOMINGTON W-3 P-11,27,053,95,40B,1482,143,1222,82,2,0,1306,505,520,281,855,385,66,702,558,46,898,334,74
0530100,BLOOMINGTON W-3 P-17,27,053,100,41A,2364,269,1651,449,0,1,2101,1030,631,191,1554,406,141,1312,608,181,1335,575,191
0530105,BLOOMINGTON W-3 P-18,27,053,105,40B,2749,309,2169,183,2,0,2354,868,926,560,1493,709,152,1287,966,101,1483,733,138
0530110,BLOOMINGTON W-3 P-19,27,053,110,40B,2424,260,1892,185,1,0,2078,666,940,472,1170,757,151,959,1029,90,1245,712,121
0530115,BLOOMINGTON W-3 P-20,27,053,115,40B,2114,135,1729,131,0,0,1860,637,766,457,1146,579,135,942,822,96,1230,509,121
0530120,BLOOMINGTON W-3 P-21,27,053,120,41A,1222,94,1019,87,1,0,1107,431,390,74,798,247,62,666,386,55,683,350,74
0530125,BLOOMINGTON W-3 P-28,27,053,125,41A,1816,177,1446,170,0,1,1617,730,544,100,1177,351,89,1017,509,91,1049,468,100
0530135,BLOOMINGTON W-4 P- 1,27,053,135,40A,1515,317,1069,76,0,0,1145,350,516,279,590,451,104,465,626,54,529,533,83
0530140,BLOOMINGTON W-4 P- 2,27,053,140,40A,2544,431,1915,83,0,0,1998,519,952,527,917,899,182,700,1184,114,782,1098,118
0530145,BLOOMINGTON W-4 P- 3,27,053,145,40A,2533,319,2072,94,0,0,2166,630,1022,514,1100,921,145,868,1235,63,1024,1051,91
0530150,BLOOMINGTON W-4 P- 4,27,053,150,40A,2502,302,2008,118,0,1,2127,613,953,561,1020,916,191,852,1186,89,978,1036,113
0530155,BLOOMINGTON W-4 P- 5,27,053,155,40A,1863,243,1453,99,0,0,1552,450,710,392,768,668,116,621,866,65,709,748,95
0530160,BLOOMINGTON W-4 P-30,27,053,160,40B,832,77,659,92,0,0,751,268,320,163,413,284,54,339,385,27,460,243,48
0530180,BROOKLYN CENTER P-1,27,053,180,47B,2483,267,2065,133,0,0,2198,586,1138,474,690,1261,247,981,1126,91,913,1165,120
0530185,BROOKLYN CENTER P-2,27,053,185,47B,2504,352,1816,149,0,0,1965,505,1086,374,576,1152,237,819,1038,108,758,1074,133
0530190,BROOKLYN CENTER P-3,27,053,190,47B,2835,418,2243,112,0,1,2356,690,1054,612,866,1199,291,1121,1121,114,1043,1178,135
0530195,BROOKLYN CENTER P-4,27,053,195,47B,2628,332,2121,156,0,0,2277,696,1034,547,837,1213,227,1157,1029,91,1008,1129,140
0530200,BROOKLYN CENTER P-5,27,053,200,47B,1602,159,1343,63,0,0,1406,442,623,341,531,723,152,775,578,53,678,663,65
0530205,BROOKLYN CENTER P-6,27,053,205,47B,2568,340,2094,141,0,0,2235,678,1071,486,788,1212,235,1072,1047,116,952,1125,158
