county_code,county,office,district,party,candidate,votes,pct
28,Houston,U.S. Senate,,IND,Robert Fitzgerald,425,4.83
28,Houston,U.S. Senate,,R,Mark Kennedy,3727,42.38
29,Hubbard,Attorney General,,DFL,Lori Swanson,4456,47.56
29,Hubbard,Attorney General,,IND,Independence Party,378,4.03
29,Hubbard,Attorney General,,R,Jeff Johnson,4535,48.40
29,Hubbard,Governor,,DFL,Mike Hatch,4371,45.11
29,Hubbard,Governor,,IND,Peter Hutchinson,484,5.00
29,Hubbard,Governor,,R,Tim Pawlenty,4834,49.89
29,Hubbard,Secretary of State,,DFL,Mark Ritchie,4084,44.46
29,Hubbard,Secretary of State,,IND,Independence Party,241,2.62
29,Hubbard,Secretary of State,,R,Mary Kiffmeyer,4861,52.92
29,Hubbard,State Auditor,,DFL,Rebecca Otto,4335,46.92
29,Hubbard,State Auditor,,IND,Lucy Gerold,367,3.97
29,Hubbard,State Auditor,,R,Patricia Anderson Awada,4538,49.11
29,Hubbard,U.S. Senate,,DFL,Amy Klobuchar,4895,50.12
29,Hubbard,U.S. Senate,,IND,Robert Fitzgerald,309,3.16
29,Hubbard,U.S. Senate,,R,Mark Kennedy,4562,46.71
30,Isanti,Attorney General,,DFL,Lori Swanson,6777,48.28
30,Isanti,Attorney General,,IND,Independence Party,589,4.20
30,Isanti,Attorney General,,R,Jeff Johnson,6672,47.53
30,Isanti,Governor,,DFL,Mike Hatch,5859,40.33
30,Isanti,Governor,,IND,Peter Hutchinson,841,5.79
30,Isanti,Governor,,R,Tim Pawlenty,7829,53.89
30,Isanti,Secretary of State,,DFL,Mark Ritchie,6304,45.76
30,Isanti,Secretary of State,,IND,Independence Party,415,3.01
30,Isanti,Secretary of State,,R,Mary Kiffmeyer,7056,51.22
30,Isanti,State Auditor,,DFL,Rebecca Otto,6821,48.96
30,Isanti,State Auditor,,IND,Lucy Gerold,679,4.87
30,Isanti,State Auditor,,R,Patricia Anderson Awada,6432,46.17
30,Isanti,U.S. Senate,,DFL,Amy Klobuchar,7468,51.26
30,Isanti,U.S. Senate,,IND,Robert Fitzgerald,482,3.31
30,Isanti,U.S. Senate,,R,Mark Kennedy,6620,45.44
31,Itasca,Attorney General,,DFL,Lori Swanson,11616,62.68
31,Itasca,Attorney General,,IND,Independence Party,683,3.69
31,Itasca,Attorney General,,R,Jeff Johnson,6234,33.64
31,Itasca,Governor,,DFL,Mike Hatch,10976,57.35
31,Itasca,Governor,,IND,Peter Hutchinson,892,4.66
31,Itasca,Governor,,R,Tim Pawlenty,7270,37.99
31,Itasca,Secretary of State,,DFL,Mark Ritchie,10687,58.35
31,Itasca,Secretary of State,,IND,Independence Party,514,2.81
31,Itasca,Secretary of State,,R,Mary Kiffmeyer,7115,38.85
31,Itasca,State Auditor,,DFL,Rebecca Otto,10797,58.84
31,Itasca,State Auditor,,IND,Lucy Gerold,738,4.02
31,Itasca,State Auditor,,R,Patricia Anderson Awada,6814,37.14
31,Itasca,U.S. Senate,,DFL,Amy Klobuchar,12082,62.65
31,Itasca,U.S. Senate,,IND,Robert Fitzgerald,573,2.97
31,Itasca,U.S. Senate,,R,Mark Kennedy,6630,34.38
32,Jackson,Attorney General,,DFL,Lori Swanson,2405,49.96
32,Jackson,Attorney General,,IND,Independence Party,204,4.24
32,Jackson,Attorney General,,R,Jeff Johnson,2205,45.80
32,Jackson,Governor,,DFL,Mike Hatch,2312,46.99
32,Jackson,Governor,,IND,Peter Hutchinson,234,4.76
32,Jackson,Governor,,R,Tim Pawlenty,2374,48.25
32,Jackson,Secretary of State,,DFL,Mark Ritchie,2228,47.67
32,Jackson,Secretary of State,,IND,Independence Party,130,2.78
32,Jackson,Secretary of State,,R,Mary Kiffmeyer,2316,49.55
32,Jackson,State Auditor,,DFL,Rebecca Otto,2370,49.35
32,Jackson,State Auditor,,IND,Lucy Gerold,226,4.71
32,Jackson,State Auditor,,R,Patricia Anderson Awada,2206,45.94
32,Jackson,U.S. Senate,,DFL,Amy Klobuchar,2675,53.83
32,Jackson,U.S. Senate,,IND,Robert Fitzgerald,181,3.64
32,Jackson,U.S. Senate,,R,Mark Kennedy,2113,42.52
33,Kanabec,Attorney General,,DFL,Lori Swanson,3257,51.78
33,Kanabec,Attorney General,,IND,Independence Party,240,3.82
33,Kanabec,Attorney General,,R,Jeff Johnson,2793,44.40
33,Kanabec,Governor,,DFL,Mike Hatch,2842,44.04
33,Kanabec,Governor,,IND,Peter Hutchinson,421,6.52
33,Kanabec,Governor,,R,Tim Pawlenty,3190,49.43
33,Kanabec,Secretary of State,,DFL,Mark Ritchie,2933,47.65
33,Kanabec,Secretary of State,,IND,Independence Party,188,3.05
33,Kanabec,Secretary of State,,R,Mary Kiffmeyer,3034,49.29
33,Kanabec,State Auditor,,DFL,Rebecca Otto,3183,51.06
33,Kanabec,State Auditor,,IND,Lucy Gerold,292,4.68
33,Kanabec,State Auditor,,R,Patricia Anderson Awada,2759,44.26
33,Kanabec,U.S. Senate,,DFL,Amy Klobuchar,3499,53.92
33,Kanabec,U.S. Senate,,IND,Robert Fitzgerald,196,3.02
33,Kanabec,U.S. Senate,,R,Mark Kennedy,2794,43.06
34,Kandiyohi,Attorney General,,DFL,Lori Swanson,8445,48.93
34,Kandiyohi,Attorney General,,IND,Independence Party,620,3.59
34,Kandiyohi,Attorney General,,R,Jeff Johnson,8193,47.47
34,Kandiyohi,Governor,,DFL,Mike Hatch,7555,42.47
34,Kandiyohi,Governor,,IND,Peter Hutchinson,986,5.54
34,Kandiyohi,Governor,,R,Tim Pawlenty,9248,51.99
34,Kandiyohi,Secretary of State,,DFL,Mark Ritchie,7432,43.96
34,Kandiyohi,Secretary of State,,IND,Independence Party,472,2.79
34,Kandiyohi,Secretary of State,,R,Mary Kiffmeyer,9004,53.25
34,Kandiyohi,State Auditor,,DFL,Rebecca Otto,8285,48.50
34,Kandiyohi,State Auditor,,IND,Lucy Gerold,672,3.93
34,Kandiyohi,State Auditor,,R,Patricia Anderson Awada,8126,47.57
34,Kandiyohi,U.S. Senate,,DFL,Amy Klobuchar,9483,53.16
34,Kandiyohi,U.S. Senate,,IND,Robert Fitzgerald,442,2.48
34,Kandiyohi,U.S. Senate,,R,Mark Kennedy,7913,44.36
35,Kittson,Attorney General,,DFL,Lori Swanson,1370,65.33
35,Kittson,Attorney General,,IND,Independence Party,63,3.00
35,Kittson,Attorney General,,R,Jeff Johnson,664,31.66
35,Kittson,Governor,,DFL,Mike Hatch,1229,56.90
35,Kittson,Governor,,IND,Peter Hutchinson,85,3.94
35,Kittson,Governor,,R,Tim Pawlenty,846,39.17
35,Kittson,Secretary of State,,DFL,Mark Ritchie,1245,60.00
35,Kittson,Secretary of State,,IND,Independence Party,38,1.83
35,Kittson,Secretary of State,,R,Mary Kiffmeyer,792,38.17
35,Kittson,State Auditor,,DFL,Rebecca Otto,1266,60.89
35,Kittson,State Auditor,,IND,Lucy Gerold,63,3.03
35,Kittson,State Auditor,,R,Patricia Anderson Awada,750,36.08
35,Kittson,U.S. Senate,,DFL,Amy Klobuchar,1438,65.90
35,Kittson,U.S. Senate,,IND,Robert Fitzgerald,51,2.34
35,Kittson,U.S. Senate,,R,Mark Kennedy,693,31.76
36,Koochiching,Attorney General,,DFL,Lori Swanson,3510,64.77
36,Koochiching,Attorney General,,IND,Independence Party,232,4.28
36,Koochiching,Attorney General,,R,Jeff Johnson,1677,30.95
36,Koochiching,Governor,,DFL,Mike Hatch,3309,59.38
36,Koochiching,Governor,,IND,Peter Hutchinson,275,4.93
36,Koochiching,Governor,,R,Tim Pawlenty,1989,35.69
36,Koochiching,Secretary of State,,DFL,Mark Ritchie,2927,55.30
36,Koochiching,Secretary of State,,IND,Independence Party,142,2.68
36,Koochiching,Secretary of State,,R,Mary Kiffmeyer,2224,42.02
36,Koochiching,State Auditor,,DFL,Rebecca Otto,3154,59.06
36,Koochiching,State Auditor,,IND,Lucy Gerold,262,4.91
36,Koochiching,State Auditor,,R,Patricia Anderson Awada,1924,36.03
36,Koochiching,U.S. Senate,,DFL,Amy Klobuchar,3635,64.78
36,Koochiching,U.S. Senate,,IND,Robert Fitzgerald,159,2.83
36,Koochiching,U.S. Senate,,R,Mark Kennedy,1817,32.38
37,Lac qui Parle,Attorney General,,DFL,Lori Swanson,2175,58.00
37,Lac qui Parle,Attorney General,,IND,Independence Party,137,3.65
37,Lac qui Parle,Attorney General,,R,Jeff Johnson,1438,38.35
37,Lac qui Parle,Governor,,DFL,Mike Hatch,1905,49.33
37,Lac qui Parle,Governor,,IND,Peter Hutchinson,209,5.41
37,Lac qui Parle,Governor,,R,Tim Pawlenty,1748,45.26
37,Lac qui Parle,Secretary of State,,DFL,Mark Ritchie,1912,51.91
37,Lac qui Parle,Secretary of State,,IND,Independence Party,103,2.80
37,Lac qui Parle,Secretary of State,,R,Mary Kiffmeyer,1668,45.29
37,Lac qui Parle,State Auditor,,DFL,Rebecca Otto,2014,53.95
37,Lac qui Parle,State Auditor,,IND,Lucy Gerold,136,3.64
37,Lac qui Parle,State Auditor,,R,Patricia Anderson Awada,1583,42.41
37,Lac qui Parle,U.S. Senate,,DFL,Amy Klobuchar,2313,59.51
37,Lac qui Parle,U.S. Senate,,IND,Robert Fitzgerald,119,3.06
37,Lac qui Parle,U.S. Senate,,R,Mark Kennedy,1455,37.43
38,Lake,Attorney General,,DFL,Lori Swanson,3928,69.06
38,Lake,Attorney General,,IND,Independence Party,195,3.43
38,Lake,Attorney General,,R,Jeff Johnson,1565,27.51
38,Lake,Governor,,DFL,Mike Hatch,3632,61.80
38,Lake,Governor,,IND,Peter Hutchinson,344,5.85
38,Lake,Governor,,R,Tim Pawlenty,1901,32.35
38,Lake,Secretary of State,,DFL,Mark Ritchie,3508,62.10
38,Lake,Secretary of State,,IND,Independence Party,152,2.69
38,Lake,Secretary of State,,R,Mary Kiffmeyer,1989,35.21
38,Lake,State Auditor,,DFL,Rebecca Otto,3510,62.65
38,Lake,State Auditor,,IND,Lucy Gerold,250,4.46
38,Lake,State Auditor,,R,Patricia Anderson Awada,1843,32.89
38,Lake,U.S. Senate,,DFL,Amy Klobuchar,4061,68.32
38,Lake,U.S. Senate,,IND,Robert Fitzgerald,169,2.84
38,Lake,U.S. Senate,,R,Mark Kennedy,1714,28.84
39,Lake of the Woods,Attorney General,,DFL,Lori Swanson,928,51.56
39,Lake of the Woods,Attorney General,,IND,Independence Party,102,5.67
39,Lake of the Woods,Attorney General,,R,Jeff Johnson,770,42.78
39,Lake of the Woods,Governor,,DFL,Mike Hatch,847,45.05
39,Lake of the Woods,Governor,,IND,Peter Hutchinson,80,4.26
39,Lake of the Woods,Governor,,R,Tim Pawlenty,953,50.69
39,Lake of the Woods,Secretary of State,,DFL,Mark Ritchie,817,45.21
39,Lake of the Woods,Secretary of State,,IND,Independence Party,66,3.65
39,Lake of the Woods,Secretary of State,,R,Mary Kiffmeyer,924,51.13
39,Lake of the Woods,State Auditor,,DFL,Rebecca Otto,880,48.78
39,Lake of the Woods,State Auditor,,IND,Lucy Gerold,78,4.32
39,Lake of the Woods,State Auditor,,R,Patricia Anderson Awada,846,46.90
39,Lake of the Woods,U.S. Senate,,DFL,Amy Klobuchar,1032,53.89
39,Lake of the Woods,U.S. Senate,,IND,Robert Fitzgerald,68,3.55
39,Lake of the Woods,U.S. Senate,,R,Mark Kennedy,815,42.56
40,Le Sueur,Attorney General,,DFL,Lori Swanson,5684,51.57
40,Le Sueur,Attorney General,,IND,Independence Party,508,4.61
40,Le Sueur,Attorney General,,R,Jeff Johnson,4830,43.82
40,Le Sueur,Governor,,DFL,Mike Hatch,4752,41.86
40,Le Sueur,Governor,,IND,Peter Hutchinson,727,6.40
40,Le Sueur,Governor,,R,Tim Pawlenty,5874,51.74
40,Le Sueur,Secretary of State,,DFL,Mark Ritchie,5262,49.04
40,Le Sueur,Secretary of State,,IND,Independence Party,377,3.51
40,Le Sueur,Secretary of State,,R,Mary Kiffmeyer,5091,47.45
40,Le Sueur,State Auditor,,DFL,Rebecca Otto,5590,51.30
40,Le Sueur,State Auditor,,IND,Lucy Gerold,571,5.24
40,Le Sueur,State Auditor,,R,Patricia Anderson Awada,4736,43.46
40,Le Sueur,U.S. Senate,,DFL,Amy Klobuchar,6328,55.49
40,Le Sueur,U.S. Senate,,IND,Robert Fitzgerald,437,3.83
40,Le Sueur,U.S. Senate,,R,Mark Kennedy,4638,40.67
41,Lincoln,Attorney General,,DFL,Lori Swanson,1417,54.73
41,Lincoln,Attorney General,,IND,Independence Party,121,4.67
41,Lincoln,Attorney General,,R,Jeff Johnson,1051,40.59
41,Lincoln,Governor,,DFL,Mike Hatch,1287,48.57
41,Lincoln,Governor,,IND,Peter Hutchinson,129,4.87
41,Lincoln,Governor,,R,Tim Pawlenty,1234,46.57
41,Lincoln,Secretary of State,,DFL,Mark Ritchie,1225,49.34
41,Lincoln,Secretary of State,,IND,Independence Party,71,2.86
41,Lincoln,Secretary of State,,R,Mary Kiffmeyer,1187,47.81
41,Lincoln,State Auditor,,DFL,Rebecca Otto,1355,53.05
41,Lincoln,State Auditor,,IND,Lucy Gerold,114,4.46
41,Lincoln,State Auditor,,R,Patricia Anderson Awada,1085,42.48
41,Lincoln,U.S. Senate,,DFL,Amy Klobuchar,1471,55.32
41,Lincoln,U.S. Senate,,IND,Robert Fitzgerald,96,3.61
41,Lincoln,U.S. Senate,,R,Mark Kennedy,1092,41.07
42,Lyon,Attorney General,,DFL,Lori Swanson,4350,47.64
42,Lyon,Attorney General,,IND,Independence Party,345,3.78
42,Lyon,Attorney General,,R,Jeff Johnson,4436,48.58
42,Lyon,Governor,,DFL,Mike Hatch,3673,39.16
42,Lyon,Governor,,IND,Peter Hutchinson,464,4.95
42,Lyon,Governor,,R,Tim Pawlenty,5243,55.90
42,Lyon,Secretary of State,,DFL,Mark Ritchie,3767,42.21
42,Lyon,Secretary of State,,IND,Independence Party,243,2.72
42,Lyon,Secretary of State,,R,Mary Kiffmeyer,4915,55.07
42,Lyon,State Auditor,,DFL,Rebecca Otto,4165,46.07
42,Lyon,State Auditor,,IND,Lucy Gerold,333,3.68
42,Lyon,State Auditor,,R,Patricia Anderson Awada,4542,50.24
42,Lyon,U.S. Senate,,DFL,Amy Klobuchar,4718,50.16
42,Lyon,U.S. Senate,,IND,Robert Fitzgerald,274,2.91
42,Lyon,U.S. Senate,,R,Mark Kennedy,4414,46.93
44,Mahnomen,Attorney General,,DFL,Lori Swanson,1342,63.97
44,Mahnomen,Attorney General,,IND,Independence Party,94,4.48
44,Mahnomen,Attorney General,,R,Jeff Johnson,662,31.55
44,Mahnomen,Governor,,DFL,Mike Hatch,1231,56.55
44,Mahnomen,Governor,,IND,Peter Hutchinson,94,4.32
44,Mahnomen,Governor,,R,Tim Pawlenty,852,39.14
44,Mahnomen,Secretary of State,,DFL,Mark Ritchie,1213,59.81
44,Mahnomen,Secretary of State,,IND,Independence Party,55,2.71
44,Mahnomen,Secretary of State,,R,Mary Kiffmeyer,760,37.48
44,Mahnomen,State Auditor,,DFL,Rebecca Otto,1300,62.11
44,Mahnomen,State Auditor,,IND,Lucy Gerold,76,3.63
44,Mahnomen,State Auditor,,R,Patricia Anderson Awada,717,34.26
44,Mahnomen,U.S. Senate,,DFL,Amy Klobuchar,1435,64.73
44,Mahnomen,U.S. Senate,,IND,Robert Fitzgerald,61,2.75
44,Mahnomen,U.S. Senate,,R,Mark Kennedy,721,32.52
45,Marshall,Attorney General,,DFL,Lori Swanson,2472,59.05
45,Marshall,Attorney General,,IND,Independence Party,150,3.58
45,Marshall,Attorney General,,R,Jeff Johnson,1564,37.36
45,Marshall,Governor,,DFL,Mike Hatch,2096,48.33
45,Marshall,Governor,,IND,Peter Hutchinson,181,4.17
45,Marshall,Governor,,R,Tim Pawlenty,2060,47.50
45,Marshall,Secretary of State,,DFL,Mark Ritchie,2050,49.55
45,Marshall,Secretary of State,,IND,Independence Party,110,2.66
45,Marshall,Secretary of State,,R,Mary Kiffmeyer,1977,47.79
45,Marshall,State Auditor,,DFL,Rebecca Otto,2201,53.16
45,Marshall,State Auditor,,IND,Lucy Gerold,149,3.60
45,Marshall,State Auditor,,R,Patricia Anderson Awada,1790,43.24
45,Marshall,U.S. Senate,,DFL,Amy Klobuchar,2571,58.58
45,Marshall,U.S. Senate,,IND,Robert Fitzgerald,134,3.05
45,Marshall,U.S. Senate,,R,Mark Kennedy,1684,38.37
46,Martin,Attorney General,,DFL,Lori Swanson,3833,44.30
46,Martin,Attorney General,,IND,Independence Party,378,4.37
46,Martin,Attorney General,,R,Jeff Johnson,4441,51.33
46,Martin,Governor,,DFL,Mike Hatch,3386,38.09
46,Martin,Governor,,IND,Peter Hutchinson,456,5.13
46,Martin,Governor,,R,Tim Pawlenty,5047,56.78
46,Martin,Secretary of State,,DFL,Mark Ritchie,3404,40.40
46,Martin,Secretary of State,,IND,Independence Party,243,2.88
46,Martin,Secretary of State,,R,Mary Kiffmeyer,4779,56.72
46,Martin,State Auditor,,DFL,Rebecca Otto,3525,41.18
46,Martin,State Auditor,,IND,Lucy Gerold,404,4.72
46,Martin,State Auditor,,R,Patricia Anderson Awada,4632,54.11
46,Martin,U.S. Senate,,DFL,Amy Klobuchar,4344,48.53
46,Martin,U.S. Senate,,IND,Robert Fitzgerald,292,3.26
46,Martin,U.S. Senate,,R,Mark Kennedy,4315,48.21
43,McLeod,Attorney General,,DFL,Lori Swanson,6238,44.57
43,McLeod,Attorney General,,IND,Independence Party,622,4.44
43,McLeod,Attorney General,,R,Jeff Johnson,7135,50.98
43,McLeod,Governor,,DFL,Mike Hatch,4868,33.56
43,McLeod,Governor,,IND,Peter Hutchinson,1057,7.29
43,McLeod,Governor,,R,Tim Pawlenty,8580,59.15
43,McLeod,Secretary of State,,DFL,Mark Ritchie,5314,39.01
43,McLeod,Secretary of State,,IND,Independence Party,459,3.37
43,McLeod,Secretary of State,,R,Mary Kiffmeyer,7849,57.62
43,McLeod,State Auditor,,DFL,Rebecca Otto,6192,44.71
43,McLeod,State Auditor,,IND,Lucy Gerold,672,4.85
43,McLeod,State Auditor,,R,Patricia Anderson Awada,6985,50.44
43,McLeod,U.S. Senate,,DFL,Amy Klobuchar,7016,48.35
43,McLeod,U.S. Senate,,IND,Robert Fitzgerald,506,3.49
43,McLeod,U.S. Senate,,R,Mark Kennedy,6988,48.16
61,Meeker,Attorney General,,DFL,Lori Swanson,3024,54.16
61,Meeker,Attorney General,,IND,Independence Party,238,4.26
61,Meeker,Attorney General,,R,Jeff Johnson,2321,41.57
61,Meeker,Governor,,DFL,Mike Hatch,2698,46.37
61,Meeker,Governor,,IND,Peter Hutchinson,358,6.15
61,Meeker,Governor,,R,Tim Pawlenty,2762,47.47
61,Meeker,Secretary of State,,DFL,Mark Ritchie,2545,46.81
61,Meeker,Secretary of State,,IND,Independence Party,151,2.78
61,Meeker,Secretary of State,,R,Mary Kiffmeyer,2741,50.41
61,Meeker,State Auditor,,DFL,Rebecca Otto,2800,50.30
61,Meeker,State Auditor,,IND,Lucy Gerold,244,4.38
61,Meeker,State Auditor,,R,Patricia Anderson Awada,2523,45.32
61,Meeker,U.S. Senate,,DFL,Amy Klobuchar,3359,57.44
61,Meeker,U.S. Senate,,IND,Robert Fitzgerald,216,3.69
61,Meeker,U.S. Senate,,R,Mark Kennedy,2273,38.87
47,Mille Lacs,Attorney General,,DFL,Lori Swanson,4666,46.51
47,Mille Lacs,Attorney General,,IND,Independence Party,472,4.70
47,Mille Lacs,Attorney General,,R,Jeff Johnson,4895,48.79
47,Mille Lacs,Governor,,DFL,Mike Hatch,3976,38.48
47,Mille Lacs,Governor,,IND,Peter Hutchinson,781,7.56
47,Mille Lacs,Governor,,R,Tim Pawlenty,5576,53.96
47,Mille Lacs,Secretary of State,,DFL,Mark Ritchie,4084,41.54
47,Mille Lacs,Secretary of State,,IND,Independence Party,309,3.14
47,Mille Lacs,Secretary of State,,R,Mary Kiffmeyer,5438,55.31
47,Mille Lacs,State Auditor,,DFL,Rebecca Otto,4678,46.91
47,Mille Lacs,State Auditor,,IND,Lucy Gerold,505,5.06
47,Mille Lacs,State Auditor,,R,Patricia Anderson Awada,4789,48.02
47,Mille Lacs,U.S. Senate,,DFL,Amy Klobuchar,5396,52.02
47,Mille Lacs,U.S. Senate,,IND,Robert Fitzgerald,338,3.26
47,Mille Lacs,U.S. Senate,,R,Mark Kennedy,4638,44.72
48,Morrison,Attorney General,,DFL,Lori Swanson,5006,50.72
48,Morrison,Attorney General,,IND,Independence Party,439,4.45
48,Morrison,Attorney General,,R,Jeff Johnson,4425,44.83
48,Morrison,Governor,,DFL,Mike Hatch,4508,44.21
48,Morrison,Governor,,IND,Peter Hutchinson,508,4.98
48,Morrison,Governor,,R,Tim Pawlenty,5180,50.80
48,Morrison,Secretary of State,,DFL,Mark Ritchie,4619,47.50
48,Morrison,Secretary of State,,IND,Independence Party,284,2.92
48,Morrison,Secretary of State,,R,Mary Kiffmeyer,4822,49.58
48,Morrison,State Auditor,,DFL,Rebecca Otto,5078,52.17
48,Morrison,State Auditor,,IND,Lucy Gerold,458,4.71
48,Morrison,State Auditor,,R,Patricia Anderson Awada,4197,43.12
48,Morrison,U.S. Senate,,DFL,Amy Klobuchar,5581,54.49
48,Morrison,U.S. Senate,,IND,Robert Fitzgerald,370,3.61
48,Morrison,U.S. Senate,,R,Mark Kennedy,4291,41.90
49,Mower,Attorney General,,DFL,Lori Swanson,6264,48.24
49,Mower,Attorney General,,IND,Independence Party,579,4.46
49,Mower,Attorney General,,R,Jeff Johnson,6142,47.30
49,Mower,Governor,,DFL,Mike Hatch,5577,41.18
49,Mower,Governor,,IND,Peter Hutchinson,664,4.90
49,Mower,Governor,,R,Tim Pawlenty,7302,53.92
49,Mower,Secretary of State,,DFL,Mark Ritchie,4932,37.89
49,Mower,Secretary of State,,IND,Independence Party,347,2.67
49,Mower,Secretary of State,,R,Mary Kiffmeyer,7739,59.45
49,Mower,State Auditor,,DFL,Rebecca Otto,6029,47.00
49,Mower,State Auditor,,IND,Lucy Gerold,630,4.91
49,Mower,State Auditor,,R,Patricia Anderson Awada,6168,48.09
49,Mower,U.S. Senate,,DFL,Amy Klobuchar,6941,50.91
49,Mower,U.S. Senate,,IND,Robert Fitzgerald,465,3.41
49,Mower,U.S. Senate,,R,Mark Kennedy,6229,45.68
50,Murray,Attorney General,,DFL,Lori Swanson,9920,64.39
50,Murray,Attorney General,,IND,Independence Party,596,3.87
50,Murray,Attorney General,,R,Jeff Johnson,4890,31.74
50,Murray,Governor,,DFL,Mike Hatch,9014,57.04
50,Murray,Governor,,IND,Peter Hutchinson,761,4.82
50,Murray,Governor,,R,Tim Pawlenty,6028,38.14
50,Murray,Secretary of State,,DFL,Mark Ritchie,8567,57.16
50,Murray,Secretary of State,,IND,Independence Party,441,2.94
50,Murray,Secretary of State,,R,Mary Kiffmeyer,5979,39.89
50,Murray,State Auditor,,DFL,Rebecca Otto,8857,58.03
50,Murray,State Auditor,,IND,Lucy Gerold,652,4.27
50,Murray,State Auditor,,R,Patricia Anderson Awada,5755,37.70
50,Murray,U.S. Senate,,DFL,Amy Klobuchar,10450,65.83
50,Murray,U.S. Senate,,IND,Robert Fitzgerald,519,3.27
50,Murray,U.S. Senate,,R,Mark Kennedy,4906,30.90
51,Nicollet,Attorney General,,DFL,Lori Swanson,2175,52.75
51,Nicollet,Attorney General,,IND,Independence Party,168,4.07
51,Nicollet,Attorney General,,R,Jeff Johnson,1780,43.17
51,Nicollet,Governor,,DFL,Mike Hatch,2018,47.59
51,Nicollet,Governor,,IND,Peter Hutchinson,138,3.25
51,Nicollet,Governor,,R,Tim Pawlenty,2084,49.15
51,Nicollet,Secretary of State,,DFL,Mark Ritchie,1873,46.21
51,Nicollet,Secretary of State,,IND,Independence Party,106,2.62
51,Nicollet,Secretary of State,,R,Mary Kiffmeyer,2074,51.17
51,Nicollet,State Auditor,,DFL,Rebecca Otto,1963,47.65
51,Nicollet,State Auditor,,IND,Lucy Gerold,179,4.34
51,Nicollet,State Auditor,,R,Patricia Anderson Awada,1978,48.01
51,Nicollet,U.S. Senate,,DFL,Amy Klobuchar,2331,54.42
51,Nicollet,U.S. Senate,,IND,Robert Fitzgerald,148,3.46
51,Nicollet,U.S. Senate,,R,Mark Kennedy,1804,42.12
52,Nobles,Attorney General,,DFL,Lori Swanson,7502,55.08
52,Nobles,Attorney General,,IND,Independence Party,572,4.20
52,Nobles,Attorney General,,R,Jeff Johnson,5546,40.72
52,Nobles,Governor,,DFL,Mike Hatch,6468,45.61
52,Nobles,Governor,,IND,Peter Hutchinson,989,6.97
52,Nobles,Governor,,R,Tim Pawlenty,6725,47.42
52,Nobles,Secretary of State,,DFL,Mark Ritchie,6765,50.65
52,Nobles,Secretary of State,,IND,Independence Party,456,3.41
52,Nobles,Secretary of State,,R,Mary Kiffmeyer,6136,45.94
52,Nobles,State Auditor,,DFL,Rebecca Otto,7283,53.90
52,Nobles,State Auditor,,IND,Lucy Gerold,622,4.60
52,Nobles,State Auditor,,R,Patricia Anderson Awada,5606,41.49
52,Nobles,U.S. Senate,,DFL,Amy Klobuchar,8511,59.63
52,Nobles,U.S. Senate,,IND,Robert Fitzgerald,426,2.98
52,Nobles,U.S. Senate,,R,Mark Kennedy,5337,37.39
53,Norman,Attorney General,,DFL,Lori Swanson,3742,51.35
53,Norman,Attorney General,,IND,Independence Party,294,4.03
53,Norman,Attorney General,,R,Jeff Johnson,3251,44.61
53,Norman,Governor,,DFL,Mike Hatch,3475,46.77
53,Norman,Governor,,IND,Peter Hutchinson,263,3.54
53,Norman,Governor,,R,Tim Pawlenty,3692,49.69
53,Norman,Secretary of State,,DFL,Mark Ritchie,3246,46.34
53,Norman,Secretary of State,,IND,Independence Party,151,2.16
53,Norman,Secretary of State,,R,Mary Kiffmeyer,3608,51.51
53,Norman,State Auditor,,DFL,Rebecca Otto,3434,47.87
53,Norman,State Auditor,,IND,Lucy Gerold,312,4.35
53,Norman,State Auditor,,R,Patricia Anderson Awada,3427,47.78
53,Norman,U.S. Senate,,DFL,Amy Klobuchar,3697,49.41
53,Norman,U.S. Senate,,IND,Robert Fitzgerald,254,3.39
53,Norman,U.S. Senate,,R,Mark Kennedy,3531,47.19
54,Olmsted,Attorney General,,DFL,Lori Swanson,1801,65.32
54,Olmsted,Attorney General,,IND,Independence Party,89,3.23
54,Olmsted,Attorney General,,R,Jeff Johnson,867,31.45
54,Olmsted,Governor,,DFL,Mike Hatch,1577,55.94
54,Olmsted,Governor,,IND,Peter Hutchinson,118,4.19
54,Olmsted,Governor,,R,Tim Pawlenty,1124,39.87
54,Olmsted,Secretary of State,,DFL,Mark Ritchie,1608,59.71
54,Olmsted,Secretary of State,,IND,Independence Party,68,2.53
54,Olmsted,Secretary of State,,R,Mary Kiffmeyer,1017,37.76
54,Olmsted,State Auditor,,DFL,Rebecca Otto,1674,61.43
54,Olmsted,State Auditor,,IND,Lucy Gerold,102,3.74
54,Olmsted,State Auditor,,R,Patricia Anderson Awada,949,34.83
54,Olmsted,U.S. Senate,,DFL,Amy Klobuchar,1827,63.93
54,Olmsted,U.S. Senate,,IND,Robert Fitzgerald,94,3.29
54,Olmsted,U.S. Senate,,R,Mark Kennedy,937,32.79
55,Otter Tail,Attorney General,,DFL,Lori Swanson,26035,49.31
55,Otter Tail,Attorney General,,IND,Independence Party,2471,4.68
55,Otter Tail,Attorney General,,R,Jeff Johnson,24294,46.01
55,Otter Tail,Governor,,DFL,Mike Hatch,21833,39.17
55,Otter Tail,Governor,,IND,Peter Hutchinson,3036,5.45
55,Otter Tail,Governor,,R,Tim Pawlenty,30874,55.39
55,Otter Tail,Secretary of State,,DFL,Mark Ritchie,22450,43.29
